Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-09-19T02:00:00.000000,Switzerland,Switzerland,CH,7.73,27.56,98.71,52.13,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T03:00:00.000000,Switzerland,Switzerland,CH,4.51,24.71,99.18,57.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T04:00:00.000000,Switzerland,Switzerland,CH,4.34,26.62,99.22,68.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T05:00:00.000000,Switzerland,Switzerland,CH,4.23,27.64,99.26,73.73,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T06:00:00.000000,Switzerland,Switzerland,CH,3.71,27.67,99.34,75.68,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T07:00:00.000000,Switzerland,Switzerland,CH,8.1,32.63,98.82,74.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T08:00:00.000000,Switzerland,Switzerland,CH,8.96,34.64,98.74,77.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T09:00:00.000000,Switzerland,Switzerland,CH,10.88,38.0,98.51,80.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T10:00:00.000000,Switzerland,Switzerland,CH,16.04,45.15,97.9,83.09,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T11:00:00.000000,Switzerland,Switzerland,CH,15.79,44.9,97.92,83.24,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T12:00:00.000000,Switzerland,Switzerland,CH,16.65,45.69,97.81,82.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T13:00:00.000000,Switzerland,Switzerland,CH,17.81,46.37,97.66,81.25,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T14:00:00.000000,Switzerland,Switzerland,CH,18.49,45.69,97.56,77.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T15:00:00.000000,Switzerland,Switzerland,CH,4.51,28.65,99.2,75.74,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T16:00:00.000000,Switzerland,Switzerland,CH,4.24,28.28,99.25,77.49,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T17:00:00.000000,Switzerland,Switzerland,CH,4.38,28.15,99.21,77.38,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T18:00:00.000000,Switzerland,Switzerland,CH,4.68,28.22,99.16,75.49,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T19:00:00.000000,Switzerland,Switzerland,CH,5.32,26.59,98.97,64.87,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T20:00:00.000000,Switzerland,Switzerland,CH,5.12,25.82,99.01,62.31,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T21:00:00.000000,Switzerland,Switzerland,CH,4.83,25.03,99.06,60.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T22:00:00.000000,Switzerland,Switzerland,CH,14.66,36.61,97.99,62.02,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-19T23:00:00.000000,Switzerland,Switzerland,CH,14.88,37.14,97.94,62.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T00:00:00.000000,Switzerland,Switzerland,CH,15.7,38.03,97.82,61.46,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T01:00:00.000000,Switzerland,Switzerland,CH,14.88,37.21,97.92,61.53,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T02:00:00.000000,Switzerland,Switzerland,CH,15.2,37.49,97.88,61.01,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T03:00:00.000000,Switzerland,Switzerland,CH,15.03,37.2,97.91,61.02,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T04:00:00.000000,Switzerland,Switzerland,CH,6.65,27.9,98.91,62.33,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T05:00:00.000000,Switzerland,Switzerland,CH,4.36,25.53,99.19,63.77,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T06:00:00.000000,Switzerland,Switzerland,CH,7.49,30.49,98.86,69.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T07:00:00.000000,Switzerland,Switzerland,CH,7.85,32.43,98.83,74.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T08:00:00.000000,Switzerland,Switzerland,CH,13.94,42.16,98.13,82.88,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T09:00:00.000000,Switzerland,Switzerland,CH,13.13,42.07,98.23,85.16,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T10:00:00.000000,Switzerland,Switzerland,CH,13.56,43.04,98.19,86.47,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T11:00:00.000000,Switzerland,Switzerland,CH,12.79,41.93,98.29,86.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T12:00:00.000000,Switzerland,Switzerland,CH,12.33,40.89,98.33,85.65,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T13:00:00.000000,Switzerland,Switzerland,CH,10.85,38.04,98.49,82.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T14:00:00.000000,Switzerland,Switzerland,CH,11.1,37.04,98.44,78.23,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T15:00:00.000000,Switzerland,Switzerland,CH,16.43,42.24,97.81,76.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T16:00:00.000000,Switzerland,Switzerland,CH,4.0,27.99,99.3,78.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T17:00:00.000000,Switzerland,Switzerland,CH,3.95,27.61,99.3,77.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T18:00:00.000000,Switzerland,Switzerland,CH,4.1,26.56,99.26,71.88,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T19:00:00.000000,Switzerland,Switzerland,CH,11.6,33.65,98.3,65.35,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T20:00:00.000000,Switzerland,Switzerland,CH,20.39,43.9,97.2,65.21,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T21:00:00.000000,Switzerland,Switzerland,CH,18.11,41.15,97.48,63.14,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T22:00:00.000000,Switzerland,Switzerland,CH,17.27,40.08,97.46,61.12,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-20T23:00:00.000000,Switzerland,Switzerland,CH,16.59,39.71,97.5,61.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T00:00:00.000000,Switzerland,Switzerland,CH,23.12,48.14,96.65,65.23,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T01:00:00.000000,Switzerland,Switzerland,CH,25.4,50.89,96.32,64.37,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T02:00:00.000000,Switzerland,Switzerland,CH,27.38,53.03,96.03,63.6,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T03:00:00.000000,Switzerland,Switzerland,CH,22.76,47.06,96.64,61.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T04:00:00.000000,Switzerland,Switzerland,CH,25.72,50.93,96.36,63.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T05:00:00.000000,Switzerland,Switzerland,CH,28.25,54.64,96.1,67.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T06:00:00.000000,Switzerland,Switzerland,CH,28.75,56.95,96.19,77.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T07:00:00.000000,Switzerland,Switzerland,CH,27.06,56.52,96.56,83.25,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T08:00:00.000000,Switzerland,Switzerland,CH,21.05,50.11,97.29,83.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T09:00:00.000000,Switzerland,Switzerland,CH,16.06,44.85,97.88,85.32,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T10:00:00.000000,Switzerland,Switzerland,CH,13.06,41.38,98.23,85.32,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T11:00:00.000000,Switzerland,Switzerland,CH,12.12,40.13,98.37,85.48,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T12:00:00.000000,Switzerland,Switzerland,CH,15.13,43.39,98.02,85.16,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T13:00:00.000000,Switzerland,Switzerland,CH,17.96,45.56,97.65,81.32,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T14:00:00.000000,Switzerland,Switzerland,CH,16.06,41.52,97.79,73.36,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T15:00:00.000000,Switzerland,Switzerland,CH,17.36,41.97,97.62,70.24,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T16:00:00.000000,Switzerland,Switzerland,CH,5.12,27.78,99.07,70.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T17:00:00.000000,Switzerland,Switzerland,CH,4.66,27.63,99.14,72.76,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T18:00:00.000000,Switzerland,Switzerland,CH,4.39,26.81,99.18,70.72,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T19:00:00.000000,Switzerland,Switzerland,CH,4.18,25.84,99.23,67.63,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T20:00:00.000000,Switzerland,Switzerland,CH,4.34,25.58,99.2,65.79,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T21:00:00.000000,Switzerland,Switzerland,CH,9.13,30.16,98.62,61.36,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T22:00:00.000000,Switzerland,Switzerland,CH,14.87,36.69,97.97,60.39,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-21T23:00:00.000000,Switzerland,Switzerland,CH,20.29,42.8,97.38,60.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T00:00:00.000000,Switzerland,Switzerland,CH,21.73,44.27,97.19,59.63,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T01:00:00.000000,Switzerland,Switzerland,CH,17.93,39.84,97.6,58.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T02:00:00.000000,Switzerland,Switzerland,CH,17.94,39.76,97.61,58.49,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T03:00:00.000000,Switzerland,Switzerland,CH,9.79,31.1,98.55,60.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T04:00:00.000000,Switzerland,Switzerland,CH,4.68,26.74,99.15,66.92,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T05:00:00.000000,Switzerland,Switzerland,CH,4.51,27.75,99.2,72.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T06:00:00.000000,Switzerland,Switzerland,CH,4.29,27.51,99.24,73.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T07:00:00.000000,Switzerland,Switzerland,CH,4.05,26.14,99.25,68.68,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T08:00:00.000000,Switzerland,Switzerland,CH,10.35,33.03,98.5,66.93,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T09:00:00.000000,Switzerland,Switzerland,CH,7.89,30.5,98.8,68.65,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T10:00:00.000000,Switzerland,Switzerland,CH,6.4,28.95,98.95,68.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T11:00:00.000000,Switzerland,Switzerland,CH,10.93,34.45,98.37,67.76,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T12:00:00.000000,Switzerland,Switzerland,CH,15.11,39.39,97.86,69.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T13:00:00.000000,Switzerland,Switzerland,CH,6.02,28.11,98.94,65.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T14:00:00.000000,Switzerland,Switzerland,CH,5.06,26.97,99.06,66.12,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T15:00:00.000000,Switzerland,Switzerland,CH,4.41,26.64,99.17,68.4,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T16:00:00.000000,Switzerland,Switzerland,CH,4.42,27.38,99.21,72.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T17:00:00.000000,Switzerland,Switzerland,CH,4.37,27.78,99.23,75.53,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T18:00:00.000000,Switzerland,Switzerland,CH,4.27,27.29,99.24,73.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T19:00:00.000000,Switzerland,Switzerland,CH,4.12,26.37,99.26,70.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T20:00:00.000000,Switzerland,Switzerland,CH,4.1,25.4,99.24,66.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T21:00:00.000000,Switzerland,Switzerland,CH,4.34,25.11,99.19,63.36,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T22:00:00.000000,Switzerland,Switzerland,CH,23.2,45.95,96.81,59.74,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-22T23:00:00.000000,Switzerland,Switzerland,CH,22.01,44.53,96.98,59.3,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T00:00:00.000000,Switzerland,Switzerland,CH,20.16,42.39,97.2,58.99,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T01:00:00.000000,Switzerland,Switzerland,CH,11.93,33.07,98.21,57.59,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T02:00:00.000000,Switzerland,Switzerland,CH,11.06,32.3,98.31,58.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T03:00:00.000000,Switzerland,Switzerland,CH,4.55,25.8,99.16,62.64,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T04:00:00.000000,Switzerland,Switzerland,CH,4.61,27.44,99.18,70.27,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T05:00:00.000000,Switzerland,Switzerland,CH,4.42,28.12,99.23,74.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T06:00:00.000000,Switzerland,Switzerland,CH,4.05,28.01,99.29,76.59,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T07:00:00.000000,Switzerland,Switzerland,CH,5.19,28.7,99.14,73.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T08:00:00.000000,Switzerland,Switzerland,CH,19.84,44.58,97.28,69.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T09:00:00.000000,Switzerland,Switzerland,CH,15.51,39.88,97.83,70.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T10:00:00.000000,Switzerland,Switzerland,CH,9.18,32.83,98.61,70.88,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T11:00:00.000000,Switzerland,Switzerland,CH,17.99,43.12,97.52,71.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T12:00:00.000000,Switzerland,Switzerland,CH,20.67,46.09,97.18,71.12,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T13:00:00.000000,Switzerland,Switzerland,CH,17.87,42.76,97.51,70.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T14:00:00.000000,Switzerland,Switzerland,CH,5.45,28.11,99.07,69.65,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T15:00:00.000000,Switzerland,Switzerland,CH,4.33,27.41,99.21,72.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T16:00:00.000000,Switzerland,Switzerland,CH,4.42,28.13,99.22,76.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T17:00:00.000000,Switzerland,Switzerland,CH,4.37,28.79,99.25,79.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T18:00:00.000000,Switzerland,Switzerland,CH,4.18,27.76,99.27,76.48,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T19:00:00.000000,Switzerland,Switzerland,CH,4.04,25.81,99.27,68.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T20:00:00.000000,Switzerland,Switzerland,CH,5.06,26.12,99.13,64.43,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T21:00:00.000000,Switzerland,Switzerland,CH,15.34,37.13,97.86,60.89,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T22:00:00.000000,Switzerland,Switzerland,CH,17.59,39.64,97.63,60.24,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-23T23:00:00.000000,Switzerland,Switzerland,CH,21.87,44.51,97.12,60.11,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T00:00:00.000000,Switzerland,Switzerland,CH,27.25,50.57,96.49,59.58,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T01:00:00.000000,Switzerland,Switzerland,CH,20.04,42.22,97.3,58.09,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T02:00:00.000000,Switzerland,Switzerland,CH,19.14,41.24,97.44,58.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T03:00:00.000000,Switzerland,Switzerland,CH,12.26,33.89,98.27,60.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T04:00:00.000000,Switzerland,Switzerland,CH,4.3,26.45,99.24,67.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T05:00:00.000000,Switzerland,Switzerland,CH,4.2,27.45,99.27,73.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T06:00:00.000000,Switzerland,Switzerland,CH,3.89,27.15,99.32,74.27,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T07:00:00.000000,Switzerland,Switzerland,CH,3.79,25.92,99.32,69.3,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T08:00:00.000000,Switzerland,Switzerland,CH,3.74,26.18,99.32,70.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T09:00:00.000000,Switzerland,Switzerland,CH,4.74,27.55,99.19,70.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T10:00:00.000000,Switzerland,Switzerland,CH,5.89,28.95,99.05,70.46,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T11:00:00.000000,Switzerland,Switzerland,CH,5.9,28.72,99.05,68.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T12:00:00.000000,Switzerland,Switzerland,CH,5.45,27.89,99.11,67.74,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T13:00:00.000000,Switzerland,Switzerland,CH,5.36,27.62,99.12,67.21,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T14:00:00.000000,Switzerland,Switzerland,CH,3.93,25.9,99.29,67.32,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T15:00:00.000000,Switzerland,Switzerland,CH,4.1,26.58,99.26,69.95,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T16:00:00.000000,Switzerland,Switzerland,CH,4.52,27.1,99.18,70.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T17:00:00.000000,Switzerland,Switzerland,CH,4.81,28.02,99.13,73.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T18:00:00.000000,Switzerland,Switzerland,CH,4.77,27.54,99.13,71.46,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T19:00:00.000000,Switzerland,Switzerland,CH,6.21,27.56,98.96,64.36,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T20:00:00.000000,Switzerland,Switzerland,CH,12.72,34.94,98.24,65.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T21:00:00.000000,Switzerland,Switzerland,CH,25.4,49.38,96.78,65.78,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T22:00:00.000000,Switzerland,Switzerland,CH,12.64,33.97,98.24,59.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-24T23:00:00.000000,Switzerland,Switzerland,CH,9.61,30.32,98.59,57.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-09-25T00:00:00.000000,Switzerland,Switzerland,CH,9.0,29.44,98.65,56.3,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
