Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (CH),Day Ahead Auction (IT-North-CH)
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)"
2015-01-25T12:00+01:00,,,12.79,39.08,40.15
2015-01-25T13:00+01:00,,,14.49,34.99,35.86
2015-01-25T14:00+01:00,,,12.05,32.07,33.44
2015-01-25T15:00+01:00,,,9.63,31.67,34.56
2015-01-25T16:00+01:00,,,6.33,35.02,37
2015-01-25T17:00+01:00,,,3.78,45.1,49.16
2015-01-25T18:00+01:00,,,3.86,49.61,53
2015-01-25T19:00+01:00,,,3.77,49.9,56
2015-01-25T20:00+01:00,,,4.15,47.62,53.41
2015-01-25T21:00+01:00,,,3.34,44.8,50
2015-01-25T22:00+01:00,,,2.12,45.02,46.15
2015-01-25T23:00+01:00,,,0.49,39.14,41.91
2015-01-26T00:00+01:00,,,0.1,42.02,39.5
2015-01-26T01:00+01:00,,,0.22,39.07,36.99
2015-01-26T02:00+01:00,,,0.1,37.64,35.5
2015-01-26T03:00+01:00,,,0.08,35.6,34.25
2015-01-26T04:00+01:00,,,0.16,34.56,32.22
2015-01-26T05:00+01:00,,,0.25,38.44,36.27
2015-01-26T06:00+01:00,,,0.11,47.94,47.94
2015-01-26T07:00+01:00,,,0.02,54.08,55
2015-01-26T08:00+01:00,,,0.45,58.7,59
2015-01-26T09:00+01:00,,,2.67,58.55,59
2015-01-26T10:00+01:00,,,5.24,57.02,57.06
2015-01-26T11:00+01:00,,,6.7,54.42,54.9
2015-01-26T12:00+01:00,,28.8,7.31,50.43,50.16
2015-01-26T13:00+01:00,,,7.04,50.33,50.03
2015-01-26T14:00+01:00,,34.67,4.52,51.44,50.93
2015-01-26T15:00+01:00,,85.6,3.26,50.47,52
2015-01-26T16:00+01:00,,14.67,2.01,50.44,52.9
2015-01-26T17:00+01:00,,,1.61,54.93,60.99
2015-01-26T18:00+01:00,,,1.48,60.39,60.99
2015-01-26T19:00+01:00,,,1.6,54.68,56.66
2015-01-26T20:00+01:00,,,1.92,50.5,54.17
2015-01-26T21:00+01:00,,,1.96,47.98,52.9
2015-01-26T22:00+01:00,,,1.92,48.07,50
2015-01-26T23:00+01:00,,,2.19,47.44,47.2
2015-01-27T00:00+01:00,,,1.85,41.55,43.71
2015-01-27T01:00+01:00,,,1.39,39.45,41.49
2015-01-27T02:00+01:00,,,1.67,38.85,40.27
2015-01-27T03:00+01:00,,,1.68,38.11,39.5
2015-01-27T04:00+01:00,,,1.43,35.89,39.19
2015-01-27T05:00+01:00,,,2.41,39.6,40.76
2015-01-27T06:00+01:00,,,4.53,46.69,49.81
2015-01-27T07:00+01:00,,,4.17,52.94,57
2015-01-27T08:00+01:00,,,5.14,55.92,60
2015-01-27T09:00+01:00,,,5.55,55.34,59.4
2015-01-27T10:00+01:00,,,6.78,54.71,57.14
2015-01-27T11:00+01:00,,,8.21,53.62,55.46
2015-01-27T12:00+01:00,,,10.06,50.1,50.83
2015-01-27T13:00+01:00,,,11.26,50.04,50.48
2015-01-27T14:00+01:00,,16,10.41,50.49,52
2015-01-27T15:00+01:00,,47.73,8.05,51.02,52.47
2015-01-27T16:00+01:00,,85.6,5.64,51.98,54.7
2015-01-27T17:00+01:00,,228.8,4.57,52.94,62.4
2015-01-27T18:00+01:00,,220,2.95,57.67,62.21
2015-01-27T19:00+01:00,,282.67,3.4,54.73,57.53
2015-01-27T20:00+01:00,,,3.28,49.97,53
2015-01-27T21:00+01:00,,,4.06,48.45,53.02
2015-01-27T22:00+01:00,,,4.64,47.04,50
2015-01-27T23:00+01:00,,,3.6,46.12,48.69
2015-01-28T00:00+01:00,,,2.35,43.51,43.37
2015-01-28T01:00+01:00,,,3.6,42.02,41.49
2015-01-28T02:00+01:00,,,2.68,40.94,40.72
2015-01-28T03:00+01:00,,,1.78,39.03,38.79
2015-01-28T04:00+01:00,,,1.21,37.45,36.67
2015-01-28T05:00+01:00,,,0.51,42,40.38
2015-01-28T06:00+01:00,,,0.21,45.66,49.75
2015-01-28T07:00+01:00,,,0.14,50.03,59.98
2015-01-28T08:00+01:00,,,0.9,51.48,62.39
2015-01-28T09:00+01:00,,,4.28,50.99,60.99
2015-01-28T10:00+01:00,,,6.11,50.92,54.3
2015-01-28T11:00+01:00,,,9.27,49,52
2015-01-28T12:00+01:00,,,10.12,48.52,49.8
2015-01-28T13:00+01:00,,,8.92,48.54,49.5
2015-01-28T14:00+01:00,,,9.44,50.04,50.35
2015-01-28T15:00+01:00,,,8.04,50.06,52.47
2015-01-28T16:00+01:00,,,4.5,49.92,53.01
2015-01-28T17:00+01:00,,,2.83,49.06,62.99
2015-01-28T18:00+01:00,,,2.94,52.07,60.99
2015-01-28T19:00+01:00,,,3.27,50.26,55
2015-01-28T20:00+01:00,,,3.47,48.26,52.79
2015-01-28T21:00+01:00,,,3.22,48.93,59.98
2015-01-28T22:00+01:00,,,3.16,48.49,50.3
2015-01-28T23:00+01:00,,,3.16,45.33,47.84
2015-01-29T00:00+01:00,,,2.9,43.06,43.5
2015-01-29T01:00+01:00,,,3.22,42.02,41.7
2015-01-29T02:00+01:00,,,2.88,40.77,41.07
2015-01-29T03:00+01:00,,,2.79,40.94,40.27
2015-01-29T04:00+01:00,,,1.07,40.07,41.87
2015-01-29T05:00+01:00,,,1,42.02,42.5
2015-01-29T06:00+01:00,,,2.2,46.8,51.39
2015-01-29T07:00+01:00,,,2.61,50.93,57.03
2015-01-29T08:00+01:00,,,2.92,53.52,62.99
2015-01-29T09:00+01:00,,,3.42,53.44,62.18
2015-01-29T10:00+01:00,,,4.33,53.93,58.44
2015-01-29T11:00+01:00,,,4.78,53.08,54
2015-01-29T12:00+01:00,,,5.16,50.41,50.73
2015-01-29T13:00+01:00,,,4.56,50.34,50.03
2015-01-29T14:00+01:00,,,4,50.94,51.8
2015-01-29T15:00+01:00,,,3.19,50.98,52.64
2015-01-29T16:00+01:00,,,1.71,50.91,54.07
2015-01-29T17:00+01:00,,,1.1,50.98,62.49
2015-01-29T18:00+01:00,,,0.95,55,60.48
2015-01-29T19:00+01:00,,,2.02,52.88,55.76
2015-01-29T20:00+01:00,,,1.63,49.77,52.79
2015-01-29T21:00+01:00,,,2.04,48.77,50.75
2015-01-29T22:00+01:00,,,3.12,46.06,48.1
2015-01-29T23:00+01:00,,,3.14,43.18,45
2015-01-30T00:00+01:00,,,1.47,36.01,39.99
2015-01-30T01:00+01:00,,,0.55,32.54,37.27
2015-01-30T02:00+01:00,,,0.21,29.82,35
2015-01-30T03:00+01:00,,,0.47,26.48,33.44
2015-01-30T04:00+01:00,,,2.6,27.73,33.73
2015-01-30T05:00+01:00,,,4.33,31.42,35.75
2015-01-30T06:00+01:00,,,4.11,44.91,45
2015-01-30T07:00+01:00,,,3.65,48.75,51.76
2015-01-30T08:00+01:00,,,3.39,49.07,62.74
2015-01-30T09:00+01:00,,,3.64,48.9,61.38
2015-01-30T10:00+01:00,,,4.94,48.98,59.7
2015-01-30T11:00+01:00,,,5.91,49.97,53.01
2015-01-30T12:00+01:00,,,7.94,48.57,49.66
2015-01-30T13:00+01:00,,,8.79,48.49,49.7
2015-01-30T14:00+01:00,,,6.32,48.95,50.31
2015-01-30T15:00+01:00,,,2.27,48.72,51.35
2015-01-30T16:00+01:00,,,0.73,48.49,51.19
2015-01-30T17:00+01:00,,,0.1,48.56,60.99
2015-01-30T18:00+01:00,,,0.36,49.52,59.52
2015-01-30T19:00+01:00,,,0.22,48.71,54.87
2015-01-30T20:00+01:00,,,0.04,48.06,52.88
2015-01-30T21:00+01:00,,,,47.44,50.51
2015-01-30T22:00+01:00,,,0.08,45.42,45.5
2015-01-30T23:00+01:00,,,0.13,42.08,42.3
2015-01-31T00:00+01:00,,,0.51,44.33,44
2015-01-31T01:00+01:00,,,0.97,42.08,40.31
2015-01-31T02:00+01:00,,,0.3,41.95,38.07
2015-01-31T03:00+01:00,,,0.76,40.31,36.5
2015-01-31T04:00+01:00,,,1.29,39.6,36.4
2015-01-31T05:00+01:00,,,0.95,41.74,39.9
2015-01-31T06:00+01:00,,,0.26,43.01,46.76
2015-01-31T07:00+01:00,,,0.6,45.51,55.46
2015-01-31T08:00+01:00,,,0.79,47.95,60.24
2015-01-31T09:00+01:00,,,1.55,47.98,61.73
2015-01-31T10:00+01:00,,,2.18,47.97,54.55
2015-01-31T11:00+01:00,,,2.22,48,50.71
2015-01-31T12:00+01:00,,,2.54,48.34,49.99
2015-01-31T13:00+01:00,,,1.97,47.93,47.63
2015-01-31T14:00+01:00,,,0.99,47.94,49.65
2015-01-31T15:00+01:00,,,0.65,47.96,50.55
2015-01-31T16:00+01:00,,,0.47,47.96,52.14
2015-01-31T17:00+01:00,,,0.61,48.52,60.99
2015-01-31T18:00+01:00,,,0.39,48.97,64.99
2015-01-31T19:00+01:00,,,0.35,48.93,59.98
2015-01-31T20:00+01:00,,,0.46,47.91,52.5
2015-01-31T21:00+01:00,,,0.42,47.68,50
2015-01-31T22:00+01:00,,,0.36,47.52,48.72
2015-01-31T23:00+01:00,,,0.37,44.16,45.5
2015-02-01T00:00+01:00,,,9.61,44.17,43.5
2015-02-01T01:00+01:00,,,10.82,38.1,38.24
2015-02-01T02:00+01:00,,,12.6,35.84,35
2015-02-01T03:00+01:00,,,10.67,30.01,31.34
2015-02-01T04:00+01:00,,,8.53,25.83,30
2015-02-01T05:00+01:00,,,7.17,25.03,30.21
2015-02-01T06:00+01:00,,,5.1,27.23,32.04
2015-02-01T07:00+01:00,,,3.66,31.63,35.34
2015-02-01T08:00+01:00,,,7.27,34.47,38.61
2015-02-01T09:00+01:00,,,7.87,38.06,40.5
2015-02-01T10:00+01:00,,,10.16,39.92,40.63
2015-02-01T11:00+01:00,,,14.59,40.07,40.89
2015-02-01T12:00+01:00,,,13.83,41.08,40.29
2015-02-01T13:00+01:00,,,17.37,37.42,36.13
2015-02-01T14:00+01:00,,,16.11,31.98,32.8
2015-02-01T15:00+01:00,,,17.25,35.06,35
2015-02-01T16:00+01:00,,,14.95,40.95,38.61
2015-02-01T17:00+01:00,,,12.49,48.14,49.85
2015-02-01T18:00+01:00,,,10.94,49.99,57.28
2015-02-01T19:00+01:00,,,11.4,49.93,58.5
2015-02-01T20:00+01:00,,,11.12,49.32,55.45
2015-02-01T21:00+01:00,,,11.43,46.98,51.32
2015-02-01T22:00+01:00,,,8.99,45.02,45.73
2015-02-01T23:00+01:00,,,8.29,43.8,41.6
2015-02-02T00:00+01:00,,,2.9,37.04,37
2015-02-02T01:00+01:00,,,3.03,34.28,34
2015-02-02T02:00+01:00,,,3.04,32.69,32.58
2015-02-02T03:00+01:00,,,3.06,30.98,31
2015-02-02T04:00+01:00,,,2.86,30.7,32
2015-02-02T05:00+01:00,,,2.99,37,36.03
2015-02-02T06:00+01:00,,,2.89,51.59,51
2015-02-02T07:00+01:00,,,3.28,60.77,59.98
2015-02-02T08:00+01:00,,,3.43,63.61,67.31
2015-02-02T09:00+01:00,,,3.46,65.01,65.5
2015-02-02T10:00+01:00,,,4.78,61.84,62
2015-02-02T11:00+01:00,,,6.74,60.02,60.39
2015-02-02T12:00+01:00,,,7.6,56.47,54.91
2015-02-02T13:00+01:00,,,9.21,55.1,53.81
2015-02-02T14:00+01:00,,,9.62,56.34,55.01
2015-02-02T15:00+01:00,,,8.18,56.49,55.69
2015-02-02T16:00+01:00,,,5.7,57.97,58
2015-02-02T17:00+01:00,,,3.46,59.94,65.6
2015-02-02T18:00+01:00,,,1.75,70.24,70.79
2015-02-02T19:00+01:00,,,0.92,64.95,65.35
2015-02-02T20:00+01:00,,,0.45,58.5,60.37
2015-02-02T21:00+01:00,,,0.14,55.82,60.99
2015-02-02T22:00+01:00,,,0.26,55.09,56.86
2015-02-02T23:00+01:00,,,0.35,53.02,53.16
2015-02-03T00:00+01:00,,,0.25,50.09,50.15
2015-02-03T01:00+01:00,,,0.19,48.06,46.01
2015-02-03T02:00+01:00,,,0.25,46.51,44.71
2015-02-03T03:00+01:00,,,0.36,44.15,42.07
2015-02-03T04:00+01:00,,,0.46,42.47,41.39
2015-02-03T05:00+01:00,,,0.43,47.25,47.6
2015-02-03T06:00+01:00,,,0.39,51.86,56.85
2015-02-03T07:00+01:00,,,0.47,60.97,65.62
2015-02-03T08:00+01:00,,,0.58,67.46,72
2015-02-03T09:00+01:00,,,1.22,68.09,71.32
2015-02-03T10:00+01:00,,,2.04,69.75,74.27
2015-02-03T11:00+01:00,,,2.81,66.36,70.12
2015-02-03T12:00+01:00,,32.53,3.29,62.75,65.25
2015-02-03T13:00+01:00,,117.87,3.33,59.74,63.01
2015-02-03T14:00+01:00,,82.93,2.94,56.08,62.99
2015-02-03T15:00+01:00,,294.67,2.68,56.02,62.51
2015-02-03T16:00+01:00,,272.27,2.65,55.43,61.44
2015-02-03T17:00+01:00,,,1.68,63.93,66.58
2015-02-03T18:00+01:00,,,0.84,83.31,84
2015-02-03T19:00+01:00,,,0.17,70.03,76
2015-02-03T20:00+01:00,,73.33,0.03,57.99,63.87
2015-02-03T21:00+01:00,,278.13,0.42,52.99,60.99
2015-02-03T22:00+01:00,,277.6,0.5,52.88,56.87
2015-02-03T23:00+01:00,,116,0.47,50.01,53.62
2015-02-04T00:00+01:00,,,0.65,44.84,46.49
2015-02-04T01:00+01:00,,,0.4,44.03,45
2015-02-04T02:00+01:00,,,0.44,45.03,45.13
2015-02-04T03:00+01:00,,,0.2,43.08,42.5
2015-02-04T04:00+01:00,,,0.27,43.08,41.92
2015-02-04T05:00+01:00,,,0.21,44.35,44.6
2015-02-04T06:00+01:00,,,0.18,50.85,52.54
2015-02-04T07:00+01:00,,,0.07,60.44,61.78
2015-02-04T08:00+01:00,,,0.3,67.55,69.89
2015-02-04T09:00+01:00,,,1.14,67.26,67.93
2015-02-04T10:00+01:00,,,1.87,68.81,69.5
2015-02-04T11:00+01:00,,,2.14,65.91,66.5
2015-02-04T12:00+01:00,,,2.36,61.28,63.33
2015-02-04T13:00+01:00,,,4.65,56.1,58
2015-02-04T14:00+01:00,,4.53,5.64,57.28,59
2015-02-04T15:00+01:00,,112.8,4.94,58.4,58.47
2015-02-04T16:00+01:00,,75.2,4.54,57.96,58.34
2015-02-04T17:00+01:00,,106.93,3.54,64.81,65.35
2015-02-04T18:00+01:00,,76.27,2.21,83.48,85
2015-02-04T19:00+01:00,,73.07,1.64,65.7,68.17
2015-02-04T20:00+01:00,,51.47,1.41,56,60.75
2015-02-04T21:00+01:00,,28.27,1.23,52.48,56.43
2015-02-04T22:00+01:00,,,0.8,51.94,55
2015-02-04T23:00+01:00,,,0.62,50.45,52
2015-02-05T00:00+01:00,,,0.63,47.75,45.92
2015-02-05T01:00+01:00,,,0.5,45.05,43.5
2015-02-05T02:00+01:00,,,0.79,45.06,44.94
2015-02-05T03:00+01:00,,,1.18,42.67,41.5
2015-02-05T04:00+01:00,,,1.53,41.15,41
2015-02-05T05:00+01:00,,,0.99,45.06,43.5
2015-02-05T06:00+01:00,,,0.59,52.67,52.57
2015-02-05T07:00+01:00,,,0.59,57.54,60.36
2015-02-05T08:00+01:00,,,0.58,63.32,69.21
2015-02-05T09:00+01:00,,,1.55,62.89,69.57
2015-02-05T10:00+01:00,,,2.67,62.3,74.16
2015-02-05T11:00+01:00,,,3.77,61.69,70
2015-02-05T12:00+01:00,,,3.58,58.04,62.5
2015-02-05T13:00+01:00,,,4.58,56.08,58
2015-02-05T14:00+01:00,,,4.16,57.95,58.5
2015-02-05T15:00+01:00,,,3.2,57.91,57.5
2015-02-05T16:00+01:00,,,2.39,56.05,56
2015-02-05T17:00+01:00,,,2.24,57.13,62.65
2015-02-05T18:00+01:00,,,2.04,68.22,75
2015-02-05T19:00+01:00,,,1.67,61.79,65.63
2015-02-05T20:00+01:00,,,0.28,55.33,59.05
2015-02-05T21:00+01:00,,,0.05,53.06,56.17
2015-02-05T22:00+01:00,,,0.77,53,53.7
2015-02-05T23:00+01:00,,,1.18,51.09,50.1
2015-02-06T00:00+01:00,,,1.42,45.98,45.73
2015-02-06T01:00+01:00,,,1.34,44,43
2015-02-06T02:00+01:00,,,1.44,43.09,43
2015-02-06T03:00+01:00,,,1.65,40.26,40.02
2015-02-06T04:00+01:00,,,1.88,38.94,39.05
2015-02-06T05:00+01:00,,,2.44,42.92,42.73
2015-02-06T06:00+01:00,,,1.9,48.58,50.64
2015-02-06T07:00+01:00,,,0.28,57.13,59.11
2015-02-06T08:00+01:00,,,0.1,61.21,66.95
2015-02-06T09:00+01:00,,,0.86,60.94,65.92
2015-02-06T10:00+01:00,,,1.24,58.45,65.35
2015-02-06T11:00+01:00,,,2.76,58.22,63.44
2015-02-06T12:00+01:00,,,4.5,54.91,57.11
2015-02-06T13:00+01:00,,,4.45,50.9,54.44
2015-02-06T14:00+01:00,,,3.94,50.94,56
2015-02-06T15:00+01:00,,,4.25,50.53,55.91
2015-02-06T16:00+01:00,,,4.94,50.45,55.33
2015-02-06T17:00+01:00,,,4.26,52.01,61.17
2015-02-06T18:00+01:00,,,3.7,59.91,66.37
2015-02-06T19:00+01:00,,,2.1,54.97,62.65
2015-02-06T20:00+01:00,,,1.72,52.96,56.87
2015-02-06T21:00+01:00,,,1.4,50.92,55
2015-02-06T22:00+01:00,,,1.11,50.92,53
2015-02-06T23:00+01:00,,,0.98,49.03,50
2015-02-07T00:00+01:00,,,1.01,49.01,52.94
2015-02-07T01:00+01:00,,,1.76,48.05,46.62
2015-02-07T02:00+01:00,,,1.98,46.42,45.5
2015-02-07T03:00+01:00,,,1.83,44.01,42
2015-02-07T04:00+01:00,,,1.65,43.02,41.36
2015-02-07T05:00+01:00,,,1.25,45.19,45.25
2015-02-07T06:00+01:00,,,0.86,47.16,49
2015-02-07T07:00+01:00,,,0.79,49.48,56.01
2015-02-07T08:00+01:00,,,0.97,50.24,59.21
2015-02-07T09:00+01:00,,,1.89,52.29,62.17
2015-02-07T10:00+01:00,,,3.33,52.5,59.98
2015-02-07T11:00+01:00,,,5.85,51.93,55.78
2015-02-07T12:00+01:00,,,9.47,51.72,53.5
2015-02-07T13:00+01:00,,,10.53,49.03,50
2015-02-07T14:00+01:00,,,9.81,48.02,48.58
2015-02-07T15:00+01:00,,,7.02,48.93,50
2015-02-07T16:00+01:00,,,4.07,48.98,55
2015-02-07T17:00+01:00,,,2.18,49.06,60
2015-02-07T18:00+01:00,,,1.29,55.1,65.99
2015-02-07T19:00+01:00,,,0.34,54.68,65.99
2015-02-07T20:00+01:00,,,0.38,51.48,59.64
2015-02-07T21:00+01:00,,,0.26,50,54.87
2015-02-07T22:00+01:00,,,0.19,50.27,50.62
2015-02-07T23:00+01:00,,,0.59,48.94,47.94
2015-02-08T00:00+01:00,,,0.41,50.61,51.17
2015-02-08T01:00+01:00,,,0.05,47.01,46.12
2015-02-08T02:00+01:00,,,0.16,44.92,41.36
2015-02-08T03:00+01:00,,,0.19,42.39,40
2015-02-08T04:00+01:00,,,0.27,39.91,36.48
2015-02-08T05:00+01:00,,,0.72,40.99,36.81
2015-02-08T06:00+01:00,,,1.86,42.99,39.2
2015-02-08T07:00+01:00,,,3.9,42.97,41
2015-02-08T08:00+01:00,,,1.97,43.39,41.11
2015-02-08T09:00+01:00,,,2.73,45.88,48.2
2015-02-08T10:00+01:00,,,5.42,46.38,48
2015-02-08T11:00+01:00,,,6.69,45.9,46
2015-02-08T12:00+01:00,,,7.25,46.52,44.2
2015-02-08T13:00+01:00,,,7.35,43.08,40
2015-02-08T14:00+01:00,,,7.85,42.1,37.42
2015-02-08T15:00+01:00,,,7.8,39.42,34.83
2015-02-08T16:00+01:00,,,6.41,43.13,38.6
2015-02-08T17:00+01:00,,,4.21,46.67,45.43
2015-02-08T18:00+01:00,,,2.47,50.97,56.4
2015-02-08T19:00+01:00,,,3.35,53.97,60.99
2015-02-08T20:00+01:00,,,2.72,52.68,55.34
2015-02-08T21:00+01:00,,,2.44,49.06,49.56
2015-02-08T22:00+01:00,,,2.37,48.1,48
2015-02-08T23:00+01:00,,,1.43,43.04,43.13
2015-02-09T00:00+01:00,,,0.4,48.98,41.92
2015-02-09T01:00+01:00,,,0.38,46.08,39
2015-02-09T02:00+01:00,,,0.38,46.37,39.2
2015-02-09T03:00+01:00,,,0.39,42.75,36.57
2015-02-09T04:00+01:00,,,0.16,41.69,35.61
2015-02-09T05:00+01:00,,,0.11,49.03,41.59
2015-02-09T06:00+01:00,,,0.04,53.34,52
2015-02-09T07:00+01:00,,,0.04,74.61,67.25
2015-02-09T08:00+01:00,,,0.84,80.74,77.99
2015-02-09T09:00+01:00,,,3.22,80.83,78.99
2015-02-09T10:00+01:00,,,6.1,79.99,81.61
2015-02-09T11:00+01:00,,,8.32,79.04,76.16
2015-02-09T12:00+01:00,,,10.06,69.1,67.02
2015-02-09T13:00+01:00,,,10.29,67.91,65.99
2015-02-09T14:00+01:00,,,10.56,62.06,67.25
2015-02-09T15:00+01:00,,,8.43,60.95,67.25
2015-02-09T16:00+01:00,,,3.78,61.21,67.93
2015-02-09T17:00+01:00,,,0.41,65.05,71.68
2015-02-09T18:00+01:00,,,0.08,89.71,87.2
2015-02-09T19:00+01:00,,,0.22,79.94,76.13
2015-02-09T20:00+01:00,,,0.67,67.94,67.25
2015-02-09T21:00+01:00,,,0.75,57.35,61.73
2015-02-09T22:00+01:00,,,0.89,55.11,55.77
2015-02-09T23:00+01:00,,,0.95,52.06,51.3
2015-02-10T00:00+01:00,,,1.07,49.33,49.3
2015-02-10T01:00+01:00,,,0.5,48.97,47.21
2015-02-10T02:00+01:00,,,0.75,48.37,46.11
2015-02-10T03:00+01:00,,,0.76,44.98,43.43
2015-02-10T04:00+01:00,,,1.4,43.09,43.25
2015-02-10T05:00+01:00,,,1.48,47.19,47.28
2015-02-10T06:00+01:00,,,1.45,53.64,58.59
2015-02-10T07:00+01:00,,,1.15,66.57,67.48
2015-02-10T08:00+01:00,,,2.73,76.39,77.38
2015-02-10T09:00+01:00,,,6.43,74.24,77.92
2015-02-10T10:00+01:00,,,10.03,68.93,77.38
2015-02-10T11:00+01:00,,,12.37,70.07,72.38
2015-02-10T12:00+01:00,,,13.33,64.47,65
2015-02-10T13:00+01:00,,,13.29,57.01,61.79
2015-02-10T14:00+01:00,,,11.92,57,64.49
2015-02-10T15:00+01:00,,,8.76,54.57,67.21
2015-02-10T16:00+01:00,,,4.33,54.14,67.21
2015-02-10T17:00+01:00,,,1.12,59.49,71.68
2015-02-10T18:00+01:00,,,0.67,84.78,87.3
2015-02-10T19:00+01:00,,,0.19,74.63,75.01
2015-02-10T20:00+01:00,,,0.21,64.83,69.32
2015-02-10T21:00+01:00,,,0.16,55.19,60.03
2015-02-10T22:00+01:00,,,0.45,54.07,55
2015-02-10T23:00+01:00,,,0.86,51.08,51.53
2015-02-11T00:00+01:00,,,1.54,49.59,52.55
2015-02-11T01:00+01:00,,,1.5,48.61,49.21
2015-02-11T02:00+01:00,,,1.67,46.53,45.54
2015-02-11T03:00+01:00,,,1.28,44.9,45.43
2015-02-11T04:00+01:00,,,1.52,43.56,46
2015-02-11T05:00+01:00,,,1.37,46.62,49.85
2015-02-11T06:00+01:00,,,0.96,55.04,62.4
2015-02-11T07:00+01:00,,,0.47,69.09,67.48
2015-02-11T08:00+01:00,,,1.98,77.37,73.56
2015-02-11T09:00+01:00,,,6.93,74.56,70
2015-02-11T10:00+01:00,,,12.87,73.59,66
2015-02-11T11:00+01:00,,,16.99,71,63.73
2015-02-11T12:00+01:00,,,19.35,65.01,57
2015-02-11T13:00+01:00,,,19.77,60.05,54.79
2015-02-11T14:00+01:00,,,17.32,59.07,61.01
2015-02-11T15:00+01:00,,,12.21,53.9,61.24
2015-02-11T16:00+01:00,,,5.63,55.05,63.78
2015-02-11T17:00+01:00,,,0.84,61.8,68.1
2015-02-11T18:00+01:00,,,0.04,85.22,83.23
2015-02-11T19:00+01:00,,,,72.88,74.08
2015-02-11T20:00+01:00,,,0.14,64.92,67.19
2015-02-11T21:00+01:00,,,0.17,54.46,63.95
2015-02-11T22:00+01:00,,,0.17,54.12,61.37
2015-02-11T23:00+01:00,,,0.11,50.87,59.64
2015-02-12T00:00+01:00,,,0.08,47.46,62.2
2015-02-12T01:00+01:00,,,0.19,45.32,54.49
2015-02-12T02:00+01:00,,,0.41,44.82,52.57
2015-02-12T03:00+01:00,,,0.56,43.06,52.4
2015-02-12T04:00+01:00,,,0.58,41.28,50.33
2015-02-12T05:00+01:00,,,0.64,44.06,52.81
2015-02-12T06:00+01:00,,,0.87,51.61,65.38
2015-02-12T07:00+01:00,,,1.05,58.5,67.75
2015-02-12T08:00+01:00,,,3.05,63.03,73.99
2015-02-12T09:00+01:00,,,8.42,63.09,69.99
2015-02-12T10:00+01:00,,,13.87,60.9,64.26
2015-02-12T11:00+01:00,,,17.26,57.9,62.37
2015-02-12T12:00+01:00,,,19.61,54.35,55.34
2015-02-12T13:00+01:00,,,20.88,51.78,55.27
2015-02-12T14:00+01:00,,,19.06,51.94,59.05
2015-02-12T15:00+01:00,,,13.96,50.89,59.41
2015-02-12T16:00+01:00,,,6.53,52.93,62.49
2015-02-12T17:00+01:00,,,0.81,55.43,66.4
2015-02-12T18:00+01:00,,,,75.91,82.33
2015-02-12T19:00+01:00,,,,63.02,73.29
2015-02-12T20:00+01:00,,,0.25,52.99,64.35
2015-02-12T21:00+01:00,,,0.53,49.13,62.88
2015-02-12T22:00+01:00,,,0.55,49.24,62.4
2015-02-12T23:00+01:00,,,0.53,47.03,55.99
2015-02-13T00:00+01:00,,,0.55,47.34,49.85
2015-02-13T01:00+01:00,,,0.64,45.54,46.34
2015-02-13T02:00+01:00,,,0.58,44.31,44.3
2015-02-13T03:00+01:00,,,0.88,43.08,43
2015-02-13T04:00+01:00,,,1.1,43.05,42.56
2015-02-13T05:00+01:00,,,2.06,44.17,44.67
2015-02-13T06:00+01:00,,,2.88,48.97,55.24
2015-02-13T07:00+01:00,,,2.27,57.94,59.06
2015-02-13T08:00+01:00,,,5.06,60.15,65.99
2015-02-13T09:00+01:00,,,13.05,58.08,64.6
2015-02-13T10:00+01:00,,,21.07,56.16,59.32
2015-02-13T11:00+01:00,,,26.53,51.34,56.26
2015-02-13T12:00+01:00,,,30.84,50.08,54.02
2015-02-13T13:00+01:00,,,31.08,50.03,52.67
2015-02-13T14:00+01:00,,,26.84,49.49,55.55
2015-02-13T15:00+01:00,,,16.9,48.91,56
2015-02-13T16:00+01:00,,,8.13,49.01,58.9
2015-02-13T17:00+01:00,,,3.3,49,62.14
2015-02-13T18:00+01:00,,,6.46,55.06,69
2015-02-13T19:00+01:00,,,11.63,55.1,65.1
2015-02-13T20:00+01:00,,,13.38,48.23,58
2015-02-13T21:00+01:00,,,12.41,47.87,58.19
2015-02-13T22:00+01:00,,,11.39,48.31,54.62
2015-02-13T23:00+01:00,,,11.94,45.07,52.9
2015-02-14T00:00+01:00,,,0.43,42.07,62.14
2015-02-14T01:00+01:00,,,0.44,40.62,60.27
2015-02-14T02:00+01:00,,,0.32,38.79,53.65
2015-02-14T03:00+01:00,,,0.25,30.23,52.95
2015-02-14T04:00+01:00,,,0.31,26.41,50.33
2015-02-14T05:00+01:00,,,0.28,26.95,54.31
2015-02-14T06:00+01:00,,,0.37,31.28,58.4
2015-02-14T07:00+01:00,,,0.57,36.93,58.4
2015-02-14T08:00+01:00,,,6.07,39.03,60.93
2015-02-14T09:00+01:00,,,15.34,41.5,63.97
2015-02-14T10:00+01:00,,,21.35,42.06,59.64
2015-02-14T11:00+01:00,,,32.98,42.82,56.23
2015-02-14T12:00+01:00,,,42.78,43.08,54.48
2015-02-14T13:00+01:00,,,50.61,42.08,52.96
