Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (CH)
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)"
2025-01-17T04:00+01:00,2967.812471,462.5,1426.462279,117.64
2025-01-17T05:00+01:00,2966.090665,462.5,2132.449865,123.61
2025-01-17T06:00+01:00,2962.456855,462.5,4138.448036,140.17
2025-01-17T07:00+01:00,2960.805122,462.5,6192.792875,176.65
2025-01-17T08:00+01:00,2962.306697,462.5,7001.429748,206.77
2025-01-17T09:00+01:00,2966.961579,462.5,6904.475415,176.07
2025-01-17T10:00+01:00,2968.963679,462.5,6166.935377,149.68
2025-01-17T11:00+01:00,2967.812471,462.5,5991.993168,135.39
2025-01-17T12:00+01:00,2964.959479,462.5,5996.604703,128.21
2025-01-17T13:00+01:00,2965.890456,462.5,6055.139894,126.36
2025-01-17T14:00+01:00,2965.810372,462.5,5765.711028,131.19
2025-01-17T15:00+01:00,2966.761369,462.5,5500.772248,146.07
2025-01-17T16:00+01:00,2967.361999,462.5,6477.727333,169.69
2025-01-17T17:00+01:00,2966.711316,462.5,6629.144851,177.14
2025-01-17T18:00+01:00,2966.160739,462.5,6879.335255,190.93
2025-01-17T19:00+01:00,2967.412051,462.5,6873.530572,178.64
2025-01-17T20:00+01:00,2967.692345,462.5,6083.270954,156.11
2025-01-17T21:00+01:00,2970.39518,462.5,5066.586254,142.75
2025-01-17T22:00+01:00,2970.815621,462.5,4268.913933,140
2025-01-17T23:00+01:00,2970.765568,462.5,2628.231296,133.51
2025-01-18T00:00+01:00,2970.895705,462.5,2247.945373,128.92
2025-01-18T01:00+01:00,2969.113836,462.5,1742.749707,124.2
2025-01-18T02:00+01:00,2970.845652,462.5,1667.494709,121.77
2025-01-18T03:00+01:00,2970.695495,462.5,1329.000041,119.37
2025-01-18T04:00+01:00,2970.265043,462.5,1433.741458,118.17
2025-01-18T05:00+01:00,2968.162839,462.5,1765.679253,121.41
2025-01-18T06:00+01:00,2965.740298,462.5,2213.481018,127.48
2025-01-18T07:00+01:00,2967.141768,462.5,2886.507433,136.42
2025-01-18T08:00+01:00,2966.461054,462.5,4143.422378,144.46
2025-01-18T09:00+01:00,2966.260844,462.5,4352.903676,142.02
2025-01-18T10:00+01:00,2966.891505,462.5,3964.681443,136.81
2025-01-18T11:00+01:00,2967.492135,462.5,3243.437651,128.4
2025-01-18T12:00+01:00,2968.092765,462.5,3475.053506,123.75
2025-01-18T13:00+01:00,2967.692345,462.5,3395.463937,122.43
2025-01-18T14:00+01:00,2966.541138,462.5,3587.740367,123.09
2025-01-18T15:00+01:00,2967.241873,462.5,4549.570706,133.22
2025-01-18T16:00+01:00,2966.99161,462.5,4837.226409,144.92
2025-01-18T17:00+01:00,2965.309847,462.5,5622.623619,155.36
2025-01-18T18:00+01:00,2966.661264,462.5,6194.822882,161.52
2025-01-18T19:00+01:00,2966.491085,462.5,6197.334478,161.23
2025-01-18T20:00+01:00,2967.211841,462.5,5152.213368,146.09
2025-01-18T21:00+01:00,2967.261894,462.5,4354.528461,140.2
2025-01-18T22:00+01:00,2969.99476,462.5,3998.21385,135.73
2025-01-18T23:00+01:00,2969.964728,462.5,2798.254277,129.23
2025-01-19T00:00+01:00,2968.763469,462.5,2306.131042,129.96
2025-01-19T01:00+01:00,2969.614361,462.5,1718.89818,125.77
2025-01-19T02:00+01:00,2968.713416,462.5,1512.251943,124.68
2025-01-19T03:00+01:00,2969.744497,462.5,1551.724107,122.12
2025-01-19T04:00+01:00,2967.99266,462.5,1635.394958,120.01
2025-01-19T05:00+01:00,2967.111736,462.5,1754.330903,122.45
2025-01-19T06:00+01:00,2966.260844,462.5,1776.176766,125.02
2025-01-19T07:00+01:00,2966.561159,462.5,2059.726452,127.29
2025-01-19T08:00+01:00,2966.060634,462.5,2421.454356,130.64
2025-01-19T09:00+01:00,2966.461054,462.5,3102.043528,129.9
2025-01-19T10:00+01:00,2966.441033,462.5,4123.502135,127.46
2025-01-19T11:00+01:00,2966.611211,462.5,4669.451766,122.12
2025-01-19T12:00+01:00,2966.941558,462.5,3941.637817,117.8
2025-01-19T13:00+01:00,2969.644392,462.5,3436.584995,114.29
2025-01-19T14:00+01:00,2966.761369,462.5,3524.728991,117.53
2025-01-19T15:00+01:00,2966.811421,462.5,4236.671063,129.12
2025-01-19T16:00+01:00,2969.213941,462.5,4515.464121,141.08
2025-01-19T17:00+01:00,2967.862524,462.5,5175.840697,155.99
2025-01-19T18:00+01:00,2970.265043,462.5,5969.024828,164.99
2025-01-19T19:00+01:00,2970.265043,462.5,5795.31422,163.71
2025-01-19T20:00+01:00,2970.765568,462.5,5635.993419,155.61
2025-01-19T21:00+01:00,2970.945757,462.5,4521.001539,142.4
2025-01-19T22:00+01:00,2971.916776,462.5,3953.739738,136.13
2025-01-19T23:00+01:00,2971.145967,462.5,2575.092437,129.89
2025-01-20T00:00+01:00,2970.495285,462.5,1757.562196,129.12
2025-01-20T01:00+01:00,2971.496335,462.5,1562.213828,127.04
2025-01-20T02:00+01:00,2971.216041,462.5,1342.362367,125.04
2025-01-20T03:00+01:00,2971.546387,462.5,1343.703097,122.69
2025-01-20T04:00+01:00,2971.666513,462.5,1491.425502,123.52
2025-01-20T05:00+01:00,2969.364098,462.5,1850.48288,129.66
2025-01-20T06:00+01:00,2968.543238,462.5,4647.233831,147.64
2025-01-20T07:00+01:00,2965.409952,462.5,6192.002604,212.2
2025-01-20T08:00+01:00,2965.910477,462.5,6720.281106,279.94
2025-01-20T09:00+01:00,2964.739248,462.5,7052.673677,230.41
2025-01-20T10:00+01:00,2966.741348,462.5,7094.117191,191.45
2025-01-20T11:00+01:00,2966.861474,462.5,7187.741555,173.7
2025-01-20T12:00+01:00,2967.59224,462.5,6876.644324,164.48
2025-01-20T13:00+01:00,2968.242923,462.5,6614.896573,163.39
2025-01-20T14:00+01:00,2968.092765,462.5,6911.387465,172.82
2025-01-20T15:00+01:00,2966.711316,462.5,6752.651794,193.38
2025-01-20T16:00+01:00,2965.810372,462.5,6696.561305,226.9
2025-01-20T17:00+01:00,2966.811421,462.5,6569.172413,264.05
2025-01-20T18:00+01:00,2967.962629,462.5,6840.57131,290.01
2025-01-20T19:00+01:00,2967.041663,462.5,7188.417233,249.76
2025-01-20T20:00+01:00,2971.165988,462.5,6646.056486,188.65
2025-01-20T21:00+01:00,2971.246072,462.5,5753.746892,159.27
2025-01-20T22:00+01:00,2972.61751,462.5,4559.66648,147.21
2025-01-20T23:00+01:00,2972.997909,462.5,2764.14789,138.59
2025-01-21T00:00+01:00,2972.897804,462.5,2439.127468,130.56
2025-01-21T01:00+01:00,2972.367248,462.5,2225.638687,125.42
2025-01-21T02:00+01:00,2972.046912,462.5,1788.52674,123.15
2025-01-21T03:00+01:00,2970.765568,462.5,1713.366638,122.05
2025-01-21T04:00+01:00,2971.846702,462.5,1875.432618,123.01
2025-01-21T05:00+01:00,2980.005258,462.5,2465.205931,129.07
2025-01-21T06:00+01:00,2978.703894,462.5,5007.359165,147.23
2025-01-21T07:00+01:00,2975.150167,462.5,6763.611973,211.44
2025-01-21T08:00+01:00,2975.370398,462.5,6831.93463,253.39
2025-01-21T09:00+01:00,2980.555836,462.5,7131.364125,215.81
2025-01-21T10:00+01:00,2981.176487,462.5,7228.057058,173.77
2025-01-21T11:00+01:00,2978.824019,462.5,6760.858094,157.59
2025-01-21T12:00+01:00,2979.354576,462.5,6283.368104,145.2
2025-01-21T13:00+01:00,2979.054261,462.5,5940.48373,141.05
2025-01-21T14:00+01:00,2977.472602,462.5,6065.212648,144.97
2025-01-21T15:00+01:00,2972.61751,462.5,6317.26922,167.28
2025-01-21T16:00+01:00,2973.768718,462.5,6370.958881,208.31
2025-01-21T17:00+01:00,2971.366198,462.5,6334.406267,240.82
2025-01-21T18:00+01:00,2965.490036,462.5,6590.161491,276.61
2025-01-21T19:00+01:00,2965.740298,462.5,6151.732718,227.03
2025-01-21T20:00+01:00,2969.344077,462.5,6120.993039,168.03
2025-01-21T21:00+01:00,2971.966828,462.5,4824.491228,144.1
2025-01-21T22:00+01:00,2971.99686,462.5,3824.571276,140.89
2025-01-21T23:00+01:00,2972.997909,462.5,2507.478272,134
2025-01-22T00:00+01:00,2973.198119,462.5,1883.667521,134.27
2025-01-22T01:00+01:00,2973.548487,462.5,1725.978356,131.69
2025-01-22T02:00+01:00,2972.217091,462.5,1490.754114,129.01
2025-01-22T03:00+01:00,2972.297175,462.5,1362.406265,128.19
2025-01-22T04:00+01:00,2972.61751,462.5,1363.530063,129.15
2025-01-22T05:00+01:00,2970.865673,462.5,1984.861159,140
2025-01-22T06:00+01:00,2968.493185,462.5,4457.376642,154
2025-01-22T07:00+01:00,2969.494235,462.5,5407.597067,188.52
2025-01-22T08:00+01:00,2969.364098,462.5,5994.074751,219.45
2025-01-22T09:00+01:00,2968.613311,462.5,6254.221484,197.96
2025-01-22T10:00+01:00,2967.962629,462.5,5364.841596,180.44
2025-01-22T11:00+01:00,2967.361999,462.5,5218.117127,167.93
2025-01-22T12:00+01:00,2967.462104,462.5,4630.057549,160.05
2025-01-22T13:00+01:00,2967.99266,462.5,5025.678874,158.28
2025-01-22T14:00+01:00,2968.743448,462.5,5409.395204,164.02
2025-01-22T15:00+01:00,2965.860424,462.5,5958.929185,187.32
2025-01-22T16:00+01:00,2966.010581,462.5,5967.028785,189.18
2025-01-22T17:00+01:00,2967.111736,462.5,5945.952544,197.62
2025-01-22T18:00+01:00,2967.091715,462.5,5969.870642,186.35
2025-01-22T19:00+01:00,2967.462104,462.5,6051.284858,169.06
2025-01-22T20:00+01:00,2968.543238,462.5,5056.21987,164
2025-01-22T21:00+01:00,2969.39413,462.5,4140.379231,147.02
2025-01-22T22:00+01:00,2969.894655,462.5,3324.671878,141.49
2025-01-22T23:00+01:00,2971.946807,462.5,2536.395234,134.89
2025-01-23T00:00+01:00,2972.847752,462.5,2180.265254,130.14
2025-01-23T01:00+01:00,2970.295075,462.5,1879.791245,127.16
2025-01-23T02:00+01:00,2971.666513,462.5,1688.086425,125.11
2025-01-23T03:00+01:00,2969.444182,462.5,1725.004331,123.7
2025-01-23T04:00+01:00,2968.893605,462.5,1875.847464,123.95
2025-01-23T05:00+01:00,2967.892555,462.5,2358.431208,131
2025-01-23T06:00+01:00,2965.690246,462.5,3362.801675,145.26
2025-01-23T07:00+01:00,2961.055385,462.5,5917.267958,166.77
2025-01-23T08:00+01:00,2956.600713,462.5,6424.232471,174.07
2025-01-23T09:00+01:00,2957.031164,462.5,5169.238314,167.35
2025-01-23T10:00+01:00,2952.646566,462.5,4797.06763,161.05
2025-01-23T11:00+01:00,2955.549611,462.5,4777.933707,156.65
2025-01-23T12:00+01:00,2956.600713,462.5,4222.847921,150.98
2025-01-23T13:00+01:00,2950.874708,462.5,4077.623031,148.27
2025-01-23T14:00+01:00,2955.629695,462.5,4235.211835,152.51
2025-01-23T15:00+01:00,2958.532739,462.5,4464.8809,160.99
2025-01-23T16:00+01:00,2957.902078,462.5,3896.135852,170.21
2025-01-23T17:00+01:00,2957.781952,462.5,4480.186783,172.01
2025-01-23T18:00+01:00,2960.104387,462.5,5181.191307,166.03
2025-01-23T19:00+01:00,2961.005332,462.5,5104.361764,158.01
2025-01-23T20:00+01:00,2962.536939,462.5,4992.431816,149.7
2025-01-23T21:00+01:00,2964.088566,462.5,3846.79076,143.29
2025-01-23T22:00+01:00,2966.090665,462.5,2783.71503,141.4
2025-01-23T23:00+01:00,2967.842503,462.5,2195.915322,134.04
2025-01-24T00:00+01:00,2966.39098,462.5,1717.072104,128.01
2025-01-24T01:00+01:00,2967.241873,462.5,1768.575361,125.56
2025-01-24T02:00+01:00,2966.511106,462.5,1830.979767,123.95
2025-01-24T03:00+01:00,2967.211841,462.5,1732.429938,122.92
2025-01-24T04:00+01:00,2969.043763,462.5,1823.402913,123.45
2025-01-24T05:00+01:00,2963.537988,462.5,2063.481797,130.02
2025-01-24T06:00+01:00,2963.387831,462.5,3184.364829,145.12
2025-01-24T07:00+01:00,2962.486886,462.5,4948.87702,160.61
2025-01-24T08:00+01:00,2962.15654,462.5,5358.14406,162
2025-01-24T09:00+01:00,2964.038513,462.5,4953.195486,152.8
2025-01-24T10:00+01:00,2964.539038,462.5,4519.01102,151.16
2025-01-24T11:00+01:00,2963.337778,462.5,4896.23668,141.03
2025-01-24T12:00+01:00,2962.136519,462.5,3966.872759,130.05
2025-01-24T13:00+01:00,2960.434734,462.5,4590.116065,126.98
2025-01-24T14:00+01:00,2958.402603,462.5,4346.807374,140.47
2025-01-24T15:00+01:00,2957.95213,462.5,3965.957494,146.54
2025-01-24T16:00+01:00,2957.601763,462.5,4360.728966,150.51
2025-01-24T17:00+01:00,2957.081217,462.5,4784.724431,152.92
2025-01-24T18:00+01:00,2957.231374,462.5,4040.981178,150.11
2025-01-24T19:00+01:00,2958.482687,462.5,3011.488739,146.74
2025-01-24T20:00+01:00,2961.085416,462.5,2414.694487,143.08
2025-01-24T21:00+01:00,2963.087516,462.5,2221.785369,141.25
2025-01-24T22:00+01:00,2962.707117,462.5,2096.601192,138.83
2025-01-24T23:00+01:00,2963.808272,462.5,2018.660971,133.07
2025-01-25T00:00+01:00,2965.359899,462.5,2214.809621,137.09
2025-01-25T01:00+01:00,2967.211841,462.5,1930.282653,131.82
2025-01-25T02:00+01:00,2968.092765,462.5,1806.387065,131.19
2025-01-25T03:00+01:00,2968.843553,462.5,1909.380634,130.81
2025-01-25T04:00+01:00,2969.39413,462.5,1747.204669,130.11
2025-01-25T05:00+01:00,2968.893605,462.5,1769.626379,130.97
2025-01-25T06:00+01:00,2967.361999,462.5,2242.731902,138.72
2025-01-25T07:00+01:00,2966.140718,462.5,2647.452413,141.18
2025-01-25T08:00+01:00,2966.891505,462.5,2423.893426,143.94
2025-01-25T09:00+01:00,2966.110686,462.5,2888.676174,142.48
2025-01-25T10:00+01:00,2964.689196,462.5,3236.80638,138.84
2025-01-25T11:00+01:00,2960.504807,462.5,3979.38102,129.76
2025-01-25T12:00+01:00,2956.380482,462.5,3955.653108,127.35
2025-01-25T13:00+01:00,2953.046986,462.5,3569.685806,126.91
2025-01-25T14:00+01:00,2949.923711,462.5,3374.310689,127.86
2025-01-25T15:00+01:00,2949.192944,462.5,3486.225984,132.93
2025-01-25T16:00+01:00,2948.692419,462.5,3623.649653,143.1
2025-01-25T17:00+01:00,2950.224025,462.5,4420.733801,147.39
2025-01-25T18:00+01:00,2954.478487,462.5,4624.562453,147.39
2025-01-25T19:00+01:00,2956.75087,462.5,4220.534834,144.99
2025-01-25T20:00+01:00,2959.583842,462.5,2883.453872,144.03
2025-01-25T21:00+01:00,2961.435784,462.5,2378.666034,138.7
2025-01-25T22:00+01:00,2964.088566,462.5,1995.4257,134
2025-01-25T23:00+01:00,2963.838303,462.5,1753.735728,128.49
2025-01-26T00:00+01:00,2958.803023,462.5,1861.211795,136.16
2025-01-26T01:00+01:00,2957.3515,462.5,1673.064427,130.01
2025-01-26T02:00+01:00,2963.057484,462.5,1449.872303,128
2025-01-26T03:00+01:00,2964.589091,462.5,1464.369226,125.09
2025-01-26T04:00+01:00,2964.589091,462.5,1443.080454,125.01
2025-01-26T05:00+01:00,2963.187621,462.5,1339.504378,125.09
2025-01-26T06:00+01:00,2962.086466,462.5,1453.028047,128
2025-01-26T07:00+01:00,2960.404702,462.5,1891.182024,133.47
2025-01-26T08:00+01:00,2960.905227,462.5,2138.762288,136
2025-01-26T09:00+01:00,2963.337778,462.5,2735.533412,136.53
2025-01-26T10:00+01:00,2963.738198,462.5,3365.996071,128.96
2025-01-26T11:00+01:00,2964.108587,462.5,3965.34759,122.96
2025-01-26T12:00+01:00,2962.987411,462.5,4148.354004,110.79
2025-01-26T13:00+01:00,2963.888356,462.5,4238.612117,105.99
2025-01-26T14:00+01:00,2960.75507,462.5,3661.264212,112.13
2025-01-26T15:00+01:00,2960.034314,462.5,2837.474843,129.17
2025-01-26T16:00+01:00,2959.653915,462.5,2750.26764,141.32
2025-01-26T17:00+01:00,2959.053285,462.5,3061.018772,149.77
2025-01-26T18:00+01:00,2960.134419,462.5,3441.417925,150.8
2025-01-26T19:00+01:00,2960.654965,462.5,3143.296327,147.9
2025-01-26T20:00+01:00,2959.904177,462.5,2667.181145,146.15
2025-01-26T21:00+01:00,2958.833054,462.5,2400.170459,141.28
2025-01-26T22:00+01:00,2961.806172,462.5,2271.562341,138.16
2025-01-26T23:00+01:00,2961.786151,462.5,1821.288201,132.27
2025-01-27T00:00+01:00,2963.007432,462.5,1663.985078,124.33
2025-01-27T01:00+01:00,2965.039563,462.5,1574.526804,115.72
2025-01-27T02:00+01:00,2965.159689,462.5,1542.55228,113.04
2025-01-27T03:00+01:00,2962.586991,462.5,1565.610982,111.63
2025-01-27T04:00+01:00,2962.657065,462.5,1626.358754,111.75
2025-01-27T05:00+01:00,2959.433684,462.5,1693.800558,125.65
2025-01-27T06:00+01:00,2956.400503,462.5,2384.327223,139.94
2025-01-27T07:00+01:00,2955.7298,462.5,3305.438018,146.27
2025-01-27T08:00+01:00,2955.7298,462.5,4068.226896,147.3
2025-01-27T09:00+01:00,2959.303548,462.5,4151.417862,147.3
2025-01-27T10:00+01:00,2958.052235,462.5,4161.479501,149.85
2025-01-27T11:00+01:00,2954.32833,462.5,4147.600255,147.5
2025-01-27T12:00+01:00,2952.946881,462.5,3251.209024,146.41
2025-01-27T13:00+01:00,2951.945831,462.5,3734.374752,139.1
2025-01-27T14:00+01:00,2953.227175,462.5,3713.750697,145.17
2025-01-27T15:00+01:00,2953.397353,462.5,4173.371808,149.82
2025-01-27T16:00+01:00,2954.548561,462.5,4412.846074,149.86
2025-01-27T17:00+01:00,2958.55276,462.5,4753.568105,149.52
2025-01-27T18:00+01:00,2959.203443,462.5,4088.29579,148.18
2025-01-27T19:00+01:00,2958.402603,462.5,3645.415755,145.61
2025-01-27T20:00+01:00,2960.134419,462.5,3216.991983,146.3
2025-01-27T21:00+01:00,2960.805122,462.5,2636.525806,141.14
2025-01-27T22:00+01:00,2960.855175,462.5,2244.745565,134.36
2025-01-27T23:00+01:00,2961.936309,462.5,2135.43043,128.42
2025-01-28T00:00+01:00,2962.987411,462.5,2215.443206,122.64
2025-01-28T01:00+01:00,2963.437883,462.5,2160.666202,117.57
2025-01-28T02:00+01:00,2963.107537,462.5,2153.879288,113.78
2025-01-28T03:00+01:00,2963.738198,462.5,2096.917872,113.07
2025-01-28T04:00+01:00,2962.857274,462.5,2250.825111,116.14
2025-01-28T05:00+01:00,2961.285626,462.5,2445.010653,124.31
2025-01-28T06:00+01:00,2958.652865,462.5,2889.117506,138.94
2025-01-28T07:00+01:00,2958.602813,462.5,4413.648003,148.26
2025-01-28T08:00+01:00,2960.785101,462.5,4424.352757,146.84
2025-01-28T09:00+01:00,2960.084366,462.5,4029.341543,144.05
2025-01-28T10:00+01:00,2961.55591,462.5,4172.643313,143.06
2025-01-28T11:00+01:00,2960.95528,462.5,4437.52735,136.54
2025-01-28T12:00+01:00,2761.245836,462.5,4171.354091,129.53
2025-01-28T13:00+01:00,2961.55591,462.5,4193.165986,127.49
2025-01-28T14:00+01:00,2961.235574,462.5,4228.111554,131.66
2025-01-28T15:00+01:00,2959.703967,462.5,4171.012748,139.7
2025-01-28T16:00+01:00,2960.985311,462.5,4413.908163,148.72
2025-01-28T17:00+01:00,2957.882057,462.5,4988.826096,149.5
2025-01-28T18:00+01:00,2960.104387,462.5,4994.31558,148.61
2025-01-28T19:00+01:00,2960.855175,462.5,4358.151556,147.22
2025-01-28T20:00+01:00,2960.304597,462.5,3316.127286,144.98
2025-01-28T21:00+01:00,2961.305647,462.5,2714.251668,139.82
2025-01-28T22:00+01:00,2962.236624,462.5,2607.689306,137.36
2025-01-28T23:00+01:00,2234.193093,462.5,2434.263159,130
2025-01-29T00:00+01:00,2963.938408,462.5,2294.91831,121.76
2025-01-29T01:00+01:00,2963.658114,462.5,2057.61024,114.99
2025-01-29T02:00+01:00,2963.407852,462.5,2056.507466,112.96
2025-01-29T03:00+01:00,2964.188671,462.5,1981.503558,112.92
2025-01-29T04:00+01:00,2962.286676,462.5,2028.710612,114.93
2025-01-29T05:00+01:00,2961.235574,462.5,2272.075007,125.76
2025-01-29T06:00+01:00,2959.403653,462.5,3896.949532,143.33
2025-01-29T07:00+01:00,2956.650765,462.5,5271.872176,149.66
2025-01-29T08:00+01:00,2961.105437,462.5,4945.908572,147.93
2025-01-29T09:00+01:00,2964.639143,462.5,4779.249321,141.72
2025-01-29T10:00+01:00,2966.19077,462.5,5052.413317,138.45
2025-01-29T11:00+01:00,2964.859374,462.5,5533.139866,133.9
2025-01-29T12:00+01:00,2959.403653,462.5,5052.959719,124.53
2025-01-29T13:00+01:00,2961.085416,462.5,5355.613424,123.58
2025-01-29T14:00+01:00,2962.406802,462.5,5017.74035,125.79
2025-01-29T15:00+01:00,2961.305647,462.5,4648.220042,139.51
2025-01-29T16:00+01:00,2959.533789,462.5,4778.898363,144.35
2025-01-29T17:00+01:00,2961.305647,462.5,5425.261726,149.99
2025-01-29T18:00+01:00,2962.036414,462.5,5671.758879,150.09
2025-01-29T19:00+01:00,2965.389931,462.5,5503.45481,149.09
2025-01-29T20:00+01:00,2967.011631,462.5,4784.800195,144.9
2025-01-29T21:00+01:00,2968.59329,462.5,2995.096391,139.5
2025-01-29T22:00+01:00,2971.316146,462.5,3139.622826,135.97
2025-01-29T23:00+01:00,2972.297175,462.5,3032.005298,128.77
2025-01-30T00:00+01:00,2972.61751,462.5,2190.396133,129.8
2025-01-30T01:00+01:00,2975.870922,462.5,2032.863617,125
2025-01-30T02:00+01:00,2979.474702,462.5,2029.963314,122.91
2025-01-30T03:00+01:00,2977.652791,462.5,2043.672197,122.47
2025-01-30T04:00+01:00,2973.047962,462.5,2003.078337,121.9
2025-01-30T05:00+01:00,2971.966828,462.5,2200.280997,128.13
2025-01-30T06:00+01:00,2968.19287,462.5,3693.978816,145.51
2025-01-30T07:00+01:00,2967.79245,462.5,5414.120044,157.89
2025-01-30T08:00+01:00,2967.59224,462.5,5842.618806,164.2
2025-01-30T09:00+01:00,2968.543238,462.5,5725.354573,155.06
2025-01-30T10:00+01:00,2969.914676,462.5,4667.213971,144.77
2025-01-30T11:00+01:00,2968.092765,462.5,4067.986907,139.37
2025-01-30T12:00+01:00,2967.061684,462.5,3755.174122,132.17
2025-01-30T13:00+01:00,2965.840403,462.5,4048.092834,132.51
2025-01-30T14:00+01:00,2963.437883,462.5,4479.728466,140.41
2025-01-30T15:00+01:00,2962.386781,462.5,5209.563303,149.37
2025-01-30T16:00+01:00,2962.336729,462.5,5892.382162,161.8
2025-01-30T17:00+01:00,2959.483737,462.5,6460.973881,176.71
2025-01-30T18:00+01:00,2960.134419,462.5,6672.197414,172.36
2025-01-30T19:00+01:00,2961.205542,462.5,5735.955594,165
2025-01-30T20:00+01:00,2962.35675,462.5,4111.721677,152.93
2025-01-30T21:00+01:00,2960.885206,462.5,2755.268297,143.97
2025-01-30T22:00+01:00,2963.057484,462.5,2410.518621,142.01
2025-01-30T23:00+01:00,2962.787201,462.5,2034.235918,134.2
2025-01-31T00:00+01:00,2964.488986,462.5,1943.606304,132.07
2025-01-31T01:00+01:00,2971.296125,462.5,1798.102362,123.91
2025-01-31T02:00+01:00,2965.259794,462.5,1657.622631,124.09
2025-01-31T03:00+01:00,2963.037463,462.5,1717.459131,124.09
2025-01-31T04:00+01:00,2963.457904,462.5,1678.983262,124.7
2025-01-31T05:00+01:00,2962.957379,462.5,1747.962236,132.11
2025-01-31T06:00+01:00,2961.605962,462.5,2779.412351,145.33
2025-01-31T07:00+01:00,2960.584891,462.5,4764.882485,154.92
2025-01-31T08:00+01:00,2961.95633,462.5,5353.591346,162.24
2025-01-31T09:00+01:00,2965.009532,462.5,4348.753431,157.58
2025-01-31T10:00+01:00,2963.588041,462.5,3625.997787,144.31
2025-01-31T11:00+01:00,2965.259794,462.5,3609.31302,142.94
2025-01-31T12:00+01:00,2965.409952,462.5,3437.555508,139.09
2025-01-31T13:00+01:00,2960.15444,462.5,3452.882101,136
2025-01-31T14:00+01:00,2960.334629,462.5,3370.804285,140.5
2025-01-31T15:00+01:00,2963.207642,462.5,3661.193193,147.92
2025-01-31T16:00+01:00,2962.807222,462.5,5094.186486,161.66
2025-01-31T17:00+01:00,2962.506907,462.5,6172.895715,182.01
2025-01-31T18:00+01:00,2965.109637,462.5,6406.649732,179.63
2025-01-31T19:00+01:00,2965.860424,462.5,6306.46002,170.02
2025-01-31T20:00+01:00,2967.642293,462.5,5087.331593,153.78
2025-01-31T21:00+01:00,2967.912576,462.5,3520.782767,144.94
2025-01-31T22:00+01:00,2969.243972,462.5,3301.522921,141.81
2025-01-31T23:00+01:00,2970.515306,462.5,2429.809334,136.2
2025-02-01T00:00+01:00,2970.39518,454.1666667,2196.415959,138.4
2025-02-01T01:00+01:00,2971.716566,454.1666667,2010.31538,133.38
2025-02-01T02:00+01:00,2970.915726,454.1666667,1939.188436,131.99
2025-02-01T03:00+01:00,2971.866723,454.1666667,1847.029508,130.37
2025-02-01T04:00+01:00,2971.466303,454.1666667,1740.389269,128.36
2025-02-01T05:00+01:00,2969.99476,454.1666667,1894.432433,129.31
2025-02-01T06:00+01:00,2968.963679,454.1666667,2035.050332,133.32
2025-02-01T07:00+01:00,2969.143868,454.1666667,2554.625251,144.28
2025-02-01T08:00+01:00,2968.763469,454.1666667,3455.740204,148.91
2025-02-01T09:00+01:00,2968.493185,454.1666667,3204.048847,142.31
